zona,enderecos_lista,latitude,longitude,area,quartos,aluguel
zona-norte,"Barão De Cotegipe, Vila Isabel, Rio de Janeiro, RJ",-22.91689,-43.2503,74.0,3.0,2000
zona-norte,"Rua Conde De Bonfim, Tijuca, Rio de Janeiro, RJ",-22.92991,-43.23738,85.0,2.0,2437
zona-norte,"Rua Quito, Vila Da Penha, Rio de Janeiro, RJ",-22.84229,-43.30848,60.0,2.0,1500
zona-norte,"Rua Vilela Tavares, Méier, Rio de Janeiro, RJ",-22.90733,-43.28767,100.0,2.0,1500
zona-norte,"Rua Chaves Pinheiro, Cachambi, Rio de Janeiro, RJ",-22.88687,-43.27779,84.0,2.0,1968
zona-norte,"Rua Ferreira Cantão, Irajá, Rio de Janeiro, RJ",-22.84043,-43.32787,50.0,1.0,770
zona-norte,"Rua Bardana, Moneró, Rio de Janeiro, RJ",-22.79882,-43.1975,110.0,3.0,1600
zona-norte,"Rua Guilhermina, Encantado, Rio de Janeiro, RJ",-22.89392,-43.30109,170.0,2.0,1424
zona-norte,"Rua Ituá, Jardim Guanabara, Rio de Janeiro, RJ",-22.81084,-43.19756,110.0,3.0,1990
zona-norte,"Rua Silva Pinto, Vila Isabel, Rio de Janeiro, RJ",-22.91439,-43.24809,70.0,2.0,2530
zona-norte,"Rua Geneuna, Jardim Carioca, Rio de Janeiro, RJ",-22.80957,-43.18874,30.0,1.0,714
zona-norte,"Rua Senador Nabuco, Vila Isabel, Rio de Janeiro, RJ",-22.91386,-43.2525,40.0,1.0,1545
zona-norte,"Rua Gurupi, Grajaú, Rio de Janeiro, RJ",-22.92195,-43.2605,90.0,3.0,1500
zona-norte,"Rua Conde De Bonfim, Tijuca, Rio de Janeiro, RJ",-22.92991,-43.23738,49.0,1.0,1750
zona-norte,"Rua Mario Barreto, Tijuca, Rio de Janeiro, RJ",-22.92875,-43.24213,95.0,4.0,1836
zona-norte,"Rua Henrique Dias, Rocha, Rio de Janeiro, RJ",-22.90229,-43.24989,60.0,2.0,1200
zona-norte,"Rua Estremadura, Irajá, Rio de Janeiro, RJ",-22.82425,-43.31743,47.0,2.0,1550
zona-norte,"Rua São Francisco Xavier, Maracanã, Rio de Janeiro, RJ",-22.91432,-43.2335,76.0,2.0,1700
zona-norte,"Rua São Braz, Rocha Miranda, Rio de Janeiro, RJ",-22.85282,-43.33804,60.0,2.0,1200
zona-norte,"Rua Filomena Nunes, Olaria, Rio de Janeiro, RJ",-22.84073,-43.26322,72.0,2.0,1100
zona-norte,"Rua Heitor Servan, Piedade, Rio de Janeiro, RJ",-22.90237,-43.31251,125.0,4.0,1800
zona-norte,"Rua Eulina Ribeiro, Engenho De Dentro, Rio de Janeiro, RJ",-22.90713,-43.30191,51.0,2.0,1102
zona-norte,"Rua Visconde De Abaeté, Vila Isabel, Rio de Janeiro, RJ",-22.91498,-43.2441,64.0,2.0,1800
zona-norte,"Rua Ribeiro Guimarães, Maracanã, Rio de Janeiro, RJ",-22.91984,-43.23693,75.0,2.0,1700
zona-norte,"Rua Lucídio Lago, Méier, Rio de Janeiro, RJ",-22.90039,-43.27593,63.0,2.0,1836
zona-norte,"Rua Ana Quintão, Piedade, Rio de Janeiro, RJ",-22.87958,-43.30809,60.0,2.0,1100
zona-norte,"Rua Honório, Cachambi, Rio de Janeiro, RJ",-22.89172,-43.28267,54.0,2.0,2000
zona-norte,"Rua Carneiro Da Rocha, Higienópolis, Rio de Janeiro, RJ",-22.87536,-43.25811,100.0,2.0,1122
zona-norte,"Rua Garcia Redondo, Cachambi, Rio de Janeiro, RJ",-22.89092,-43.27571,41.0,2.0,840
zona-norte,"Rua Tomás Lópes, Penha Circular, Rio de Janeiro, RJ",-22.84413,-43.30094,55.0,2.0,1430
zona-norte,"Rua Venceslau, Méier, Rio de Janeiro, RJ",-22.90598,-43.28086,70.0,2.0,1339
zona-norte,"Rua Campos Da Paz, Rio Comprido, Rio de Janeiro, RJ",-22.92372,-43.2065,53.0,2.0,3000
zona-norte,"Rua Jaime Perdigão, Jardim Carioca, Rio de Janeiro, RJ",-22.8004,-43.19805,55.0,1.0,1462
zona-norte,"Avenida Atlântica Próximo Ao 22 - Copacabana, Rio de Janeiro, RJ",-22.98007,-43.18931,270.0,4.0,15000
zona-norte,"Rua 24 De Fevereiro, Bonsucesso, Rio de Janeiro, RJ",-22.8575,-43.24977,88.0,2.0,850
zona-norte,"Rua Mario Piragibe, Lins De Vasconcelos, Rio de Janeiro, RJ",-22.90894,-43.28519,65.0,2.0,1020
zona-norte,"Rua Alzira Brandão, Tijuca, Rio de Janeiro, RJ",-22.92228,-43.2247,60.0,2.0,2030
zona-norte,"Travessa Cordeiro, Parada De Lucas, Rio de Janeiro, RJ",-22.81382,-43.29789,88.0,2.0,1600
zona-norte,"Rua Sargento João Lópes, Jardim Carioca, Rio de Janeiro, RJ",-22.80868,-43.1955,85.0,2.0,1490
zona-norte,"Avenida Dom Hélder Câmara, Del Castilho, Rio de Janeiro, RJ",-22.88033,-43.26881,54.0,2.0,1030
zona-norte,"Rua Maria Antônia, Engenho Novo, Rio de Janeiro, RJ",-22.90814,-43.26893,74.0,2.0,1173
zona-norte,"Rua Maria Antônia, Engenho Novo, Rio de Janeiro, RJ",-22.90814,-43.26893,300.0,4.0,2700
zona-norte,"Rua Canavieiras, Grajaú, Rio de Janeiro, RJ",-22.92251,-43.26685,85.0,2.0,2200
zona-norte,"Rua Carvalho Alvim, Andaraí, Rio de Janeiro, RJ",-22.92824,-43.246,76.0,2.0,2100
zona-norte,"Rua Cirne Maia, Cachambi, Rio de Janeiro, RJ",-22.89223,-43.27685,45.0,1.0,1800
zona-norte,"Rua Teodoro Da Silva, Vila Isabel, Rio de Janeiro, RJ",-22.9179,-43.24695,60.0,2.0,1700
zona-norte,"Rua Do Bispo, Engenho Novo, Rio de Janeiro, RJ",-22.89552,-43.26402,35.0,1.0,1836
zona-norte,"Praça Da Bandeira, Praça Da Bandeira, Rio de Janeiro, RJ",-22.91212,-43.21116,67.0,1.0,1530
zona-norte,"Praça Barão De Drumond, Vila Isabel, Rio de Janeiro, RJ",-22.91689,-43.2503,100.0,3.0,1648
zona-norte,"Rua Juparana, Andaraí, Rio de Janeiro, RJ",-22.92084,-43.24693,75.0,2.0,1850
zona-norte,"Rua Vinte E Quatro De Maio, Riachuelo, Rio de Janeiro, RJ",-22.9022,-43.25523,73.0,2.0,1500
zona-norte,"Rua Delgado De Carvalho, Tijuca, Rio de Janeiro, RJ",-22.92427,-43.21953,110.0,3.0,2200
zona-norte,"Rua Gurupi, Grajaú, Rio de Janeiro, RJ",-22.92195,-43.2605,60.0,2.0,1300
zona-norte,"Rua Almirante João Cândido Brasil, Maracanã, Rio de Janeiro, RJ",-22.91838,-43.23608,280.0,5.0,3774
zona-norte,"Rua Fernando Simoni, Pilares, Rio de Janeiro, RJ",-22.88697,-43.29377,60.0,2.0,1100
zona-norte,"Rua Dias Da Cruz, Méier, Rio de Janeiro, RJ",-22.90407,-43.28515,70.0,2.0,1339
zona-norte,"Rua General Bruce, São Cristóvão, Rio de Janeiro, RJ",-22.89558,-43.22235,104.0,2.0,1589
zona-norte,"Rua Americana, Cachambi, Rio de Janeiro, RJ",-22.88937,-43.27118,70.0,2.0,1100
zona-norte,"Rua Joaquim Meier, Méier, Rio de Janeiro, RJ",-22.90598,-43.28086,75.0,2.0,1600
zona-norte,"Rua Silva Guimarães, Tijuca, Rio de Janeiro, RJ",-22.92858,-43.23237,71.0,2.0,2600
zona-norte,"Avenida Maracanã, Maracanã, Rio de Janeiro, RJ",-22.91183,-43.23874,73.0,2.0,1600
zona-norte,"Rua Magalhães Couto, Méier, Rio de Janeiro, RJ",-22.90183,-43.28772,75.0,3.0,1430
zona-norte,"Estrada Coronel Vieira, Irajá, Rio de Janeiro, RJ",-22.85033,-43.3187,58.0,2.0,1220
zona-norte,"Rua Ferreira Pontes, Andaraí, Rio de Janeiro, RJ",-22.92831,-43.25586,70.0,3.0,1500
zona-norte,"Rua Professor Gabizo, Tijuca, Rio de Janeiro, RJ",-22.92048,-43.21906,86.0,2.0,2300
zona-norte,"Rua Carlos Vasconcelos, Tijuca, Rio de Janeiro, RJ",-22.92523,-43.23007,80.0,2.0,2256
zona-norte,"Rua São Francisco Xavier, Maracanã, Rio de Janeiro, RJ",-22.91432,-43.2335,90.0,3.0,2300
zona-norte,"Rua Martins Pena, Tijuca, Rio de Janeiro, RJ",-22.91801,-43.2195,115.0,3.0,2958
zona-norte,"Avenida Teixeira De Castro, Ramos, Rio de Janeiro, RJ",-22.85242,-43.25079,60.0,2.0,1050
zona-norte,"Rua Garibaldi, Tijuca, Rio de Janeiro, RJ",-22.93319,-43.2458,75.0,2.0,2390
zona-norte,"Rua Dezoito De Outubro, Tijuca, Rio de Janeiro, RJ",-22.93666,-43.24361,196.0,4.0,3200
zona-norte,"Rua Félix Da Cunha, Tijuca, Rio de Janeiro, RJ",-22.92441,-43.22181,110.0,4.0,3264
zona-norte,"Rua Barão De São Francisco, Andaraí, Rio de Janeiro, RJ",-22.92351,-43.24991,65.0,1.0,1390
zona-norte,"Rua Neves Leão, Lins De Vasconcelos, Rio de Janeiro, RJ",-22.91095,-43.28189,55.0,2.0,2970
zona-norte,"Rua Mário Carpenter, Pilares, Rio de Janeiro, RJ",-22.88586,-43.29341,60.0,2.0,1070
zona-norte,"Avenida Marechal Rondon, São Francisco Xavier, Rio de Janeiro, RJ",-22.90572,-43.24371,80.0,2.0,1872
zona-norte,"Rua Domingos De Barros, Maria Da Graça, Rio de Janeiro, RJ",-22.87978,-43.26334,55.0,2.0,1170
zona-norte,"Rua Conde De Bonfim, Tijuca, Rio de Janeiro, RJ",-22.92991,-43.23738,68.0,2.0,1500
zona-norte,"Rua Ana Quintão, Piedade, Rio de Janeiro, RJ",-22.87958,-43.30809,30.0,1.0,500
zona-norte,"Rua Ernesto Pujol Número 29b - Maria Da Graça, Rio de Janeiro, RJ",-22.88285,-43.26721,50.0,1.0,1020
zona-norte,"Estrada Governador Chagas Freitas, Moneró, Rio de Janeiro, RJ",-22.79952,-43.19725,60.0,2.0,1300
zona-norte,"Rua Pedro De Carvalho, Méier, Rio de Janeiro, RJ",-22.9077,-43.28874,60.0,2.0,890
zona-norte,"Rua Araújo Leitão, Engenho Novo, Rio de Janeiro, RJ",-22.90814,-43.26893,55.0,3.0,700
zona-norte,"Rua Ada,, Piedade, Rio de Janeiro, RJ",-22.88017,-43.31359,46.0,1.0,750
zona-norte,"Rua Conde De Bonfim, Tijuca, Rio de Janeiro, RJ",-22.92991,-43.23738,52.0,1.0,1100
zona-norte,"Rua Heráclito Graça, Lins De Vasconcelos, Rio de Janeiro, RJ",-22.9113,-43.28271,50.0,2.0,750
zona-norte,"Rua Borda Do Mato, Grajaú, Rio de Janeiro, RJ",-22.92522,-43.26334,46.0,2.0,1275
zona-norte,"Rua Araújo Leitão, Engenho Novo, Rio de Janeiro, RJ",-22.90814,-43.26893,55.0,2.0,1200
zona-norte,"Rua Augusto Nunes, Todos Os Santos, Rio de Janeiro, RJ",-22.89451,-43.2839,75.0,2.0,1000
zona-norte,"Rua Eulina Ribeiro, Engenho De Dentro, Rio de Janeiro, RJ",-22.90713,-43.30191,76.0,3.0,1100
zona-norte,"Rua Eulina Ribeiro, Engenho De Dentro, Rio de Janeiro, RJ",-22.90713,-43.30191,62.0,3.0,1160
zona-norte,"Avenida Brasil, Irajá, Rio de Janeiro, RJ",-22.84759,-43.32646,43.0,2.0,1150
zona-norte,"Rua São Francisco Xavier, Maracanã, Rio de Janeiro, RJ",-22.91432,-43.2335,80.0,3.0,1750
zona-norte,"Avenida Monsenhor Félix, Irajá, Rio de Janeiro, RJ",-22.84824,-43.32519,60.0,2.0,1200
zona-norte,"Rua Antônio Basílio, Tijuca, Rio de Janeiro, RJ",-22.92864,-43.23963,110.0,3.0,2400
zona-norte,"Rua São Francisco Xavier, Maracanã, Rio de Janeiro, RJ",-22.91432,-43.2335,59.0,1.0,2100
zona-norte,"Rua Campo Da Ribeira, Ribeira, Rio de Janeiro, RJ",-22.82361,-43.16846,70.0,2.0,1820
zona-norte,"Praça Da Bandeira, Praça Da Bandeira, Rio de Janeiro, RJ",-22.91212,-43.21116,25.0,1.0,1300
zona-norte,"Rua São Rafael, Tijuca, Rio de Janeiro, RJ",-22.94486,-43.25513,80.0,2.0,1250
zona-norte,"Rua General Clarindo, Engenho De Dentro, Rio de Janeiro, RJ",-22.89235,-43.29684,55.0,2.0,1110
zona-norte,"Rua Joaquim Soares, Piedade, Rio de Janeiro, RJ",-22.9011,-43.31489,180.0,2.0,959
zona-norte,"Rua Barão De Itapagipe, Rio Comprido, Rio de Janeiro, RJ",-22.9203,-43.21216,90.0,2.0,1250
zona-norte,"Rua Peçanha Da Silva, Engenho Novo, Rio de Janeiro, RJ",-22.89374,-43.26525,79.0,2.0,1010
zona-norte,"Rua General Belford, Rocha, Rio de Janeiro, RJ",-22.89643,-43.25267,65.0,2.0,1300
zona-norte,"Rua Uranos, Bonsucesso, Rio de Janeiro, RJ",-22.86128,-43.25759,50.0,1.0,800
zona-norte,"Rua Senador Nabuco, Vila Isabel, Rio de Janeiro, RJ",-22.91386,-43.2525,70.0,1.0,1200
zona-norte,"Rua São Francisco Xavier, Tijuca, Rio de Janeiro, RJ",-22.9182,-43.22437,40.0,1.0,1120
zona-norte,"Rua Domingos De Barros, Maria Da Graça, Rio de Janeiro, RJ",-22.87978,-43.26334,50.0,1.0,950
zona-norte,"Rua Tenente França, Cachambi, Rio de Janeiro, RJ",-22.88986,-43.27841,55.0,2.0,1010
zona-norte,"Rua Sousa Franco, Vila Isabel, Rio de Janeiro, RJ",-22.91405,-43.24624,69.0,1.0,1450
zona-norte,"Rua Eulina Ribeiro, Engenho De Dentro, Rio de Janeiro, RJ",-22.90713,-43.30191,50.0,1.0,800
zona-norte,"Avenida Coronel Luís Oliveira Sampaio, Jardim Guanabara, Rio de Janeiro, RJ",-22.81578,-43.1887,75.0,2.0,1350
zona-norte,"Rua Torres De Oliveira, Piedade, Rio de Janeiro, RJ",-22.9013,-43.31421,60.0,2.0,980
zona-norte,"Rua Pedro De Carvalho, Méier, Rio de Janeiro, RJ",-22.9077,-43.28874,45.0,1.0,800
zona-norte,"Rua Sousa Franco, Vila Isabel, Rio de Janeiro, RJ",-22.91405,-43.24624,90.0,2.0,1500
zona-norte,"Rua Magé, Penha Circular, Rio de Janeiro, RJ",-22.83449,-43.28616,65.0,2.0,1000
zona-norte,"Avenida Paulo De Frontin, Rio Comprido, Rio de Janeiro, RJ",-22.9218,-43.20987,65.0,2.0,1200
zona-norte,"Rua Luís Barbosa, Vila Isabel, Rio de Janeiro, RJ",-22.91562,-43.25039,56.0,2.0,1290
zona-norte,"Rua Leopoldo, Andaraí, Rio de Janeiro, RJ",-22.93064,-43.25407,60.0,2.0,1100
zona-norte,"Rua Francisco Venâncio Filho, Penha Circular, Rio de Janeiro, RJ",-22.83525,-43.28693,25.0,1.0,800
zona-norte,"Rua Irapua, Penha Circular, Rio de Janeiro, RJ",-22.83626,-43.28836,70.0,2.0,1400
zona-norte,"Avenida Lobo Júnior Próximo Ao 951-1019 - Penha Circular, Rio de Janeiro, RJ",-22.83949,-43.28619,40.0,1.0,780
zona-norte,"Rua Borja Reis, Engenho De Dentro, Rio de Janeiro, RJ",-22.90466,-43.30199,50.0,2.0,900
zona-norte,"Rua Vasco Da Gama, Cachambi, Rio de Janeiro, RJ",-22.88883,-43.28242,67.0,2.0,1390
zona-norte,"Rua Tiboim, Brás De Pina, Rio de Janeiro, RJ",-22.83328,-43.31301,90.0,3.0,2288
zona-norte,"Rua São Francisco Xavier, Tijuca, Rio de Janeiro, RJ",-22.9182,-43.22437,65.0,2.0,1420
zona-norte,"Rua Vasco Da Gama, Cachambi, Rio de Janeiro, RJ",-22.88883,-43.28242,68.0,2.0,1430
zona-norte,"Rua Araújo Leitão, Engenho Novo, Rio de Janeiro, RJ",-22.90814,-43.26893,70.0,2.0,1000
zona-norte,"Rua Leopoldina Rêgo, Olaria, Rio de Janeiro, RJ",-22.84962,-43.26417,84.0,2.0,1010
zona-norte,"Rua Ápia, Vila Da Penha, Rio de Janeiro, RJ",-22.84084,-43.30423,80.0,3.0,1376
zona-norte,"Rua Jorge Maurício Chometon, Piedade, Rio de Janeiro, RJ",-22.9016,-43.31213,40.0,1.0,900
zona-norte,"Rua Padre Ildefonso Penalba, Méier, Rio de Janeiro, RJ",-22.89545,-43.2788,42.0,1.0,850
zona-norte,"Rua Americana, Cachambi, Rio de Janeiro, RJ",-22.88937,-43.27118,70.0,2.0,1000
zona-norte,"Rua Major Azevedo, Irajá, Rio de Janeiro, RJ",-22.8284,-43.33224,50.0,1.0,950
zona-norte,"Rua Camarista Méier, Engenho De Dentro, Rio de Janeiro, RJ",-22.9059,-43.29645,60.0,2.0,1300
zona-norte,"Rua Uranos, Bonsucesso, Rio de Janeiro, RJ",-22.86128,-43.25759,50.0,1.0,800
zona-norte,"Rua Ferreira De Andrade, Cachambi, Rio de Janeiro, RJ",-22.89171,-43.27137,254.0,6.0,4000
zona-norte,"Rua Frei Fabiano, Méier, Rio de Janeiro, RJ",-22.90306,-43.2732,55.0,2.0,1100
zona-norte,"Rua Teodoro Da Silva, Vila Isabel, Rio de Janeiro, RJ",-22.9179,-43.24695,64.0,2.0,1430
zona-norte,"Rua Alfredo Pinto, Tijuca, Rio de Janeiro, RJ",-22.93315,-43.24446,70.0,2.0,1790
zona-norte,"Rua Pernambuco, Engenho De Dentro, Rio de Janeiro, RJ",-22.89905,-43.29797,48.0,2.0,1350
zona-norte,"Rua Bom Retiro, Jardim Guanabara, Rio de Janeiro, RJ",-22.81084,-43.19756,95.0,2.0,1800
zona-norte,"Rua Corintia, Vila Da Penha, Rio de Janeiro, RJ",-22.8419,-43.3045,180.0,3.0,3990
zona-norte,"Rua São Francisco Xavier, Maracanã, Rio de Janeiro, RJ",-22.91432,-43.2335,66.0,2.0,1050
zona-norte,"Rua Uça, Jardim Guanabara, Rio de Janeiro, RJ",-22.81746,-43.20277,317.0,5.0,3960
zona-norte,"Rua General Bruce, São Cristóvão, Rio de Janeiro, RJ",-22.89558,-43.22235,50.0,2.0,1110
zona-norte,"Rua Carlos De Vasconcelos, Tijuca, Rio de Janeiro, RJ",-22.92523,-43.23007,42.0,1.0,1460
zona-norte,"Rua Estremadura, Irajá, Rio de Janeiro, RJ",-22.82425,-43.31743,49.0,2.0,1250
zona-norte,"Rua Honório, Cachambi, Rio de Janeiro, RJ",-22.89172,-43.28267,90.0,3.0,1290
zona-norte,"Rua São Francisco Xavier, Maracanã, Rio de Janeiro, RJ",-22.91432,-43.2335,63.0,2.0,1350
zona-norte,"Rua Ubiraci, Higienópolis, Rio de Janeiro, RJ",-22.87386,-43.26317,45.0,1.0,960
zona-norte,"Rua Bezerra De Menezes, Vaz Lobo, Rio de Janeiro, RJ",-22.85949,-43.32648,86.0,2.0,1090
zona-norte,"Rua Major Ávila, Tijuca, Rio de Janeiro, RJ",-22.92169,-43.23326,96.0,2.0,1800
zona-norte,"Rua Heráclito Graça, Lins De Vasconcelos, Rio de Janeiro, RJ",-22.9113,-43.28271,65.0,2.0,1240
zona-norte,"Rua Silva Téles, Andaraí, Rio de Janeiro, RJ",-22.92259,-43.24339,100.0,3.0,1380
zona-norte,"Rua Ana Leonidia, Engenho De Dentro, Rio de Janeiro, RJ",-22.90052,-43.29767,80.0,2.0,1700
zona-norte,"Rua Uçá, Jardim Guanabara, Rio de Janeiro, RJ",-22.81746,-43.20277,55.0,1.0,1500
zona-norte,"Rua Magalhães Castro, Riachuelo, Rio de Janeiro, RJ",-22.89544,-43.25609,80.0,2.0,1200
zona-norte,"Rua André Pinto, Ramos, Rio de Janeiro, RJ",-22.85299,-43.2581,49.0,1.0,1180
zona-norte,"Rua Barão De Mesquita, Tijuca, Rio de Janeiro, RJ",-22.92417,-43.24049,42.0,1.0,1400
zona-norte,"Avenida Heitor Beltrão, Tijuca, Rio de Janeiro, RJ",-22.92087,-43.2256,110.0,3.0,1980
zona-norte,"Rua Silva Pinto, Vila Isabel, Rio de Janeiro, RJ",-22.91439,-43.24809,85.0,2.0,1610
zona-norte,"Avenida Heitor Beltrão, Tijuca, Rio de Janeiro, RJ",-22.92087,-43.2256,110.0,3.0,1980
zona-norte,"Rua Pinto Alpoim, Jardim Guanabara, Rio de Janeiro, RJ",-22.81653,-43.19947,90.0,3.0,2500
zona-norte,"Rua Ana Leonidia, Engenho De Dentro, Rio de Janeiro, RJ",-22.90052,-43.29767,60.0,2.0,1200
zona-norte,"Rua Combu, Jardim Carioca, Rio de Janeiro, RJ",-22.80958,-43.18908,79.0,2.0,1310
zona-norte,"Rua Daniel Carneiro, Engenho De Dentro, Rio de Janeiro, RJ",-22.89762,-43.29822,50.0,1.0,860
zona-norte,"Rua Francisco Venâncio Filho, Penha Circular, Rio de Janeiro, RJ",-22.83525,-43.28693,50.0,1.0,1400
zona-norte,"Rua Paula Brito, Andaraí, Rio de Janeiro, RJ",-22.92737,-43.25385,69.0,2.0,1400
zona-norte,"Avenida São Félix, Vista Alegre, Rio de Janeiro, RJ",-22.83277,-43.31264,60.0,1.0,1020
zona-norte,"Rua Félix Da Cunha, Tijuca, Rio de Janeiro, RJ",-22.92441,-43.22181,125.0,4.0,3500
zona-norte,"Rua Frei Caneca, Estácio, Rio de Janeiro, RJ",-22.91155,-43.19471,50.0,2.0,1180
zona-norte,"Rua Romero Zander, Ramos, Rio de Janeiro, RJ",-22.85693,-43.25374,43.0,2.0,900
zona-norte,"Rua Cambaúba, Jardim Guanabara, Rio de Janeiro, RJ",-22.81043,-43.20874,90.0,3.0,2000
zona-norte,"Rua Lisboa, Penha Circular, Rio de Janeiro, RJ",-22.83157,-43.28254,140.0,2.0,1200
zona-norte,"Rua Figueiredo Pimentel, Abolição, Rio de Janeiro, RJ",-22.8825,-43.30175,70.0,2.0,1200
zona-norte,"Rua Fábio Luz, Méier, Rio de Janeiro, RJ",-22.9077,-43.29149,114.0,3.0,1500
zona-norte,"Rua Coração De Maria, Méier, Rio de Janeiro, RJ",-22.89691,-43.27865,77.0,3.0,1600
zona-norte,"Rua Garcia Redondo, Cachambi, Rio de Janeiro, RJ",-22.89092,-43.27571,70.0,2.0,1500
zona-norte,"Rua Andrade Neves, Tijuca, Rio de Janeiro, RJ",-22.93057,-43.23615,75.0,2.0,2000
zona-norte,"Rua Monsenhor Magaldi, Jardim Guanabara, Rio de Janeiro, RJ",-22.81469,-43.20361,175.0,4.0,3270
zona-norte,"Rua Haddock Lobo, Estácio, Rio de Janeiro, RJ",-22.91465,-43.20661,50.0,1.0,1100
zona-norte,"Rua Ângelo Bitencourt, Vila Isabel, Rio de Janeiro, RJ",-22.91183,-43.23975,80.0,2.0,1960
zona-norte,"Rua Antônio Basílio, Tijuca, Rio de Janeiro, RJ",-22.92864,-43.23963,152.0,4.0,4500
zona-norte,"Rua Aquidabã, Méier, Rio de Janeiro, RJ",-22.90598,-43.28086,82.0,2.0,1300
zona-norte,"Avenida Engenheiro Richard, Grajaú, Rio de Janeiro, RJ",-22.92212,-43.26326,70.0,2.0,1600
zona-norte,"Rua Alfredo Pinto, Tijuca, Rio de Janeiro, RJ",-22.93315,-43.24446,70.0,2.0,1549
zona-norte,"Rua Jorge Martins, Olaria, Rio de Janeiro, RJ",-22.85177,-43.27405,50.0,2.0,1110
zona-norte,"Rua Hermengarda, Méier, Rio de Janeiro, RJ",-22.90598,-43.28086,80.0,2.0,1900
zona-norte,"Rua Engenheiro Gama Lôbo, Vila Isabel, Rio de Janeiro, RJ",-22.91261,-43.24463,230.0,3.0,2190
zona-norte,"Rua Professor Gabizo, Maracanã, Rio de Janeiro, RJ",-22.91581,-43.2228,82.0,2.0,2100
zona-norte,"Rua Eulina Ribeiro, Engenho De Dentro, Rio de Janeiro, RJ",-22.90713,-43.30191,60.0,2.0,11200
zona-norte,"Rua Cachambi, Cachambi, Rio de Janeiro, RJ",-22.88824,-43.28421,200.0,3.0,4190
zona-norte,"Rua Pereira Nunes, Vila Isabel, Rio de Janeiro, RJ",-22.91574,-43.24055,80.0,2.0,1700
zona-norte,"Rua Dona Claudina, Méier, Rio de Janeiro, RJ",-22.90797,-43.28142,65.0,2.0,2755
zona-norte,"Rua Joffre Motta, Portuguesa, Rio de Janeiro, RJ",-22.97808,-43.59126,50.0,2.0,1000
zona-norte,"Rua Doutor Bulhões, Engenho De Dentro, Rio de Janeiro, RJ",-22.90052,-43.29767,76.0,2.0,1320
zona-norte,"Rua Eulina Ribeiro, Engenho De Dentro, Rio de Janeiro, RJ",-22.90713,-43.30191,64.0,3.0,1220
zona-norte,"Rua São Francisco Xavier, Maracanã, Rio de Janeiro, RJ",-22.91432,-43.2335,95.0,3.0,1500
zona-norte,"Rua Piauí, Todos Os Santos, Rio de Janeiro, RJ",-22.89498,-43.28714,180.0,4.0,4000
zona-norte,"Rua Tomás Coelho, Vila Isabel, Rio de Janeiro, RJ",-22.91183,-43.23975,60.0,2.0,1510
zona-norte,"Rua Tenente Costa, Méier, Rio de Janeiro, RJ",-22.89615,-43.27618,85.0,2.0,1400
zona-norte,"Rua Uruguai, Tijuca, Rio de Janeiro, RJ",-22.93089,-43.24211,130.0,4.0,3100
zona-norte,"Estrada Adhemar Bebiano, Del Castilho, Rio de Janeiro, RJ",-22.87311,-43.26762,58.0,2.0,2370
zona-norte,"Avenida Marechal Rondon, São Francisco Xavier, Rio de Janeiro, RJ",-22.90572,-43.24371,62.0,2.0,1400
zona-norte,"Rua Silva Gomes, Cascadura, Rio de Janeiro, RJ",-22.8803,-43.32721,120.0,2.0,1390
zona-norte,"Rua Doutor Satamini, Tijuca, Rio de Janeiro, RJ",-22.91829,-43.2173,59.0,1.0,2100
zona-norte,"Rua Professor Hélion Póvoa, Tijuca, Rio de Janeiro, RJ",-22.93502,-43.23747,90.0,3.0,2200
zona-norte,"Rua Barão Do Bom Retiro, Engenho Novo, Rio de Janeiro, RJ",-22.90815,-43.27002,162.0,4.0,2540
zona-norte,"Rua Curupaiti, Engenho De Dentro, Rio de Janeiro, RJ",-22.89829,-43.29046,63.0,2.0,976
zona-norte,"Rua Utrillo, Del Castilho, Rio de Janeiro, RJ",-22.88238,-43.27456,30.0,1.0,1000
zona-norte,"Rua Magalhães Couto, Méier, Rio de Janeiro, RJ",-22.90183,-43.28772,92.0,2.0,1790
zona-norte,"Avenida Engenheiro Richard, Grajaú, Rio de Janeiro, RJ",-22.92212,-43.26326,120.0,3.0,2500
zona-norte,"Avenida Marechal Rondon, São Francisco Xavier, Rio de Janeiro, RJ",-22.90572,-43.24371,49.0,2.0,1350
zona-norte,"Rua Silva Guimarães, Tijuca, Rio de Janeiro, RJ",-22.92858,-43.23237,153.0,3.0,5330
zona-norte,"Rua Lúcio De Mendonça, Maracanã, Rio de Janeiro, RJ",-22.91631,-43.22342,106.0,3.0,6100
zona-norte,"Rua Maria Calmon, Méier, Rio de Janeiro, RJ",-22.90445,-43.27693,57.0,2.0,1070
zona-norte,"Rua José Vicente, Grajaú, Rio de Janeiro, RJ",-22.92168,-43.25745,140.0,1.0,2000
zona-norte,"Rua Bernardino Campos, Piedade, Rio de Janeiro, RJ",-22.88904,-43.30854,70.0,2.0,1150
zona-norte,"Rua Marechal Trompowsky, Tijuca, Rio de Janeiro, RJ",-22.93552,-43.24624,90.0,2.0,1510
zona-norte,"Rua Heber De Bôscoli, Vila Isabel, Rio de Janeiro, RJ",-22.91227,-43.24363,80.0,2.0,2300
zona-norte,"Estrada Coronel Vieira, Irajá, Rio de Janeiro, RJ",-22.85033,-43.3187,46.0,2.0,1320
